"label" "u-r" "F378-r" "F395-r" "F410-r" "F430-r" "g-r" "F515-r" "r-F660" "r-i" "r-F861" "r-z"
"t11000_g+3.0_p00p04_sed.fits.sed" 2 0.499713471063295 -0.0887417123747127 -0.394252678941811 -0.437039512121359 -0.392299217691175 -0.313641001202662 -0.230479540466312 0.121834737551239 0.274852984745003 0.407930063654717 0.419961268887278
"t11000_g+3.0_p02p00_sed.fits.sed" 2 0.495545699010414 -0.0963441288699372 -0.40057738079296 -0.441891774984263 -0.395849943974163 -0.315841776876788 -0.229374074821187 0.122622102350199 0.276559966868248 0.410276188549545 0.422679016980723
"t11000_g+3.0_p02p04_sed.fits.sed" 2 0.490679646948649 -0.0930743286035494 -0.398713731029268 -0.442171029153499 -0.396191547696304 -0.316266016242707 -0.229559366650193 0.123087082238698 0.277439965586382 0.413011873231987 0.425268658683351
"t11000_g+3.5_m01p04_sed.fits.sed" 2 0.537989369176032 -0.00202791383829037 -0.368769010603451 -0.434078703219882 -0.390048895400525 -0.315170092685236 -0.237380207996083 0.131594330939862 0.275108438598323 0.420677159571348 0.426135604300327
"t11000_g+3.5_m03p04_sed.fits.sed" 2 0.544852855877018 0.00298550196971092 -0.365040865438338 -0.430106688221812 -0.387144313583683 -0.313064299755581 -0.237213855809003 0.130723230317678 0.272903635807545 0.416914871896999 0.422065546749906
"t11000_g+3.5_m05p00_sed.fits.sed" 2 0.554124219116765 0.00673874140849762 -0.362723053006064 -0.426786209523982 -0.384627807675457 -0.311208847105547 -0.23709249855802 0.129948694601012 0.270560615645088 0.412529557411617 0.417318168051395
"t11000_g+3.5_m05p04_sed.fits.sed" 2 0.5507291420843 0.0061318122893681 -0.362075785858039 -0.426699835083831 -0.384552851806916 -0.311162424851716 -0.236781249235641 0.129826258706672 0.270921960184637 0.413311943410463 0.418287408444641
"t11000_g+3.5_m08p04_sed.fits.sed" 2 0.560453812729911 0.0128009670778155 -0.357711019680977 -0.422623202326918 -0.381409080014627 -0.308933905554831 -0.236217200939784 0.129086456672511 0.268615025165495 0.409354279385184 0.413905910178002
"t11000_g+3.5_m10p00_sed.fits.sed" 2 0.569127510155496 0.0163528756903233 -0.355798242142328 -0.420615074731806 -0.379691424618848 -0.307781977201614 -0.236130761093918 0.128775483656298 0.267198586319424 0.406675570775256 0.410865212475123
"t11000_g+3.5_m10p04_sed.fits.sed" 2 0.567473493088599 0.0164486729324125 -0.35550209718167 -0.420622550123738 -0.379812043716704 -0.307835390147815 -0.235934528550054 0.128762689646621 0.267467023331058 0.407263806255514 0.41151504680807
"t11000_g+3.5_m13p04_sed.fits.sed" 2 0.578137064734051 0.0219381845585502 -0.352729226027947 -0.418419913992778 -0.377992521912219 -0.306630212719725 -0.235656911189572 0.12863884772058 0.266252005341094 0.405052684746785 0.408809940593081
"t11000_g+3.5_p00p00_sed.fits.sed" 2 0.540410577009922 -0.00380429196061982 -0.372312431850801 -0.43646025901544 -0.391903248057659 -0.316433140600189 -0.237606186951787 0.132213097953041 0.275756341717951 0.421414890898461 0.426727288772398
"t11000_g+3.5_p00p04_sed.fits.sed" 2 0.534384243403004 -0.00260556252942479 -0.370066234102985 -0.436139751886991 -0.391636165982199 -0.31632337036249 -0.237394358880259 0.132321002011864 0.276367546973574 0.423191808919469 0.428715200164007
"t11000_g+3.5_p02p00_sed.fits.sed" 2 0.532887120982338 -0.00961010175717547 -0.377223681219803 -0.441515440617884 -0.395555049269156 -0.318932894160639 -0.236980302925467 0.133209750721804 0.278230481624298 0.425607864346212 0.431293031574434
"t11000_g+3.5_p02p04_sed.fits.sed" 2 0.525700893034134 -0.00648450541982015 -0.373894802922095 -0.441103872090018 -0.395303893446624 -0.318901347502077 -0.23696690122086 0.133607747630478 0.279000609329259 0.428112918270223 0.433974245446962
"t11000_g+4.0_m01p04_sed.fits.sed" 2 0.556345588334317 0.0968202407006657 -0.326809256194842 -0.421506089461204 -0.380178784294124 -0.311914005013911 -0.241786052930983 0.143666242666676 0.274328754730533 0.433340588556689 0.435688921852069
"t11000_g+4.0_m03p04_sed.fits.sed" 2 0.562917196134329 0.10186580113983 -0.323322758780392 -0.417477585876789 -0.37723321413003 -0.309793506330678 -0.241404859569982 0.142884265639701 0.272180537571224 0.42985064623555 0.431861769875447
"t11000_g+4.0_m05p00_sed.fits.sed" 2 0.572369551687203 0.106147196709955 -0.321563098437139 -0.414113718459291 -0.374761094387338 -0.307969490215321 -0.241095576530519 0.142208914982433 0.269912272597885 0.425867597877513 0.427374472738499
"t11000_g+4.0_m05p04_sed.fits.sed" 2 0.568428752412963 0.104783773470501 -0.320823437287856 -0.414208032438168 -0.374798305846625 -0.30795894918468 -0.240761049906283 0.141990288669838 0.270281740938771 0.426540722278951 0.428291643221762
"t11000_g+4.0_m08p04_sed.fits.sed" 2 0.576976347381681 0.111593547589763 -0.316380272443062 -0.409888154358178 -0.371536781084572 -0.305638507476296 -0.240041779807441 0.141310291366089 0.268029096258324 0.422926615207629 0.424253429171415
"t11000_g+4.0_m10p00_sed.fits.sed" 2 0.585249625836965 0.115729889648115 -0.314448490783192 -0.407729423731908 -0.369718895282801 -0.304437537241071 -0.239919203887709 0.14108634554659 0.266671696526444 0.420545205545331 0.421473554400102
"t11000_g+4.0_m10p04_sed.fits.sed" 2 0.583372472800981 0.115495361859061 -0.314097193386999 -0.407793855677362 -0.369862803453174 -0.304491596761444 -0.239690999697686 0.141031747169727 0.266931710884933 0.421068955634169 0.422085138622947
"t11000_g+4.0_m13p04_sed.fits.sed" 2 0.593335769398742 0.121662951448108 -0.311021603647355 -0.405412780578374 -0.367951797039758 -0.303236977676242 -0.239406800402364 0.141035922022823 0.265783829938343 0.419210575985858 0.419736757035459
"t11000_g+4.0_p00p00_sed.fits.sed" 2 0.560066768166379 0.0962578905679337 -0.330560685217222 -0.423686686519432 -0.381815630305894 -0.313132504213989 -0.242160572832667 0.144382112372796 0.274934307041072 0.434123478025327 0.436209533826855
"t11000_g+4.0_p00p04_sed.fits.sed" 2 0.552482514501996 0.0963840627007073 -0.327485881746092 -0.423263423252671 -0.381459701349549 -0.312917822487158 -0.241939049115281 0.144374297706328 0.275509749568961 0.435572153767744 0.438135309693116
"t11000_g+4.0_p02p00_sed.fits.sed" 2 0.553028274365865 0.0906769828550793 -0.334986915421581 -0.428523321933518 -0.385283025041225 -0.31555310807326 -0.241936187712014 0.145272461492354 0.27733229915026 0.438004905299998 0.440494689527824
"t11000_g+4.0_p02p04_sed.fits.sed" 2 0.543624580596763 0.0927072075816682 -0.330198417183716 -0.427706088214471 -0.384662870194269 -0.3152177750232 -0.241801736934512 0.145575511852421 0.278043385038096 0.4400746049118 0.443150642754937
"t11000_g+4.5_m01p04_sed.fits.sed" 2 0.559902763002185 0.201764314143382 -0.265218307179651 -0.397277107158743 -0.36158012398468 -0.303317425717964 -0.244521222545082 0.158199938567023 0.271901991508052 0.441349688048547 0.445674687965607
"t11000_g+4.5_m03p04_sed.fits.sed" 2 0.566600863210738 0.20701870156698 -0.262155731414431 -0.39331832404379 -0.358764164734382 -0.30132596511497 -0.244056823125518 0.157628422499741 0.269897910181811 0.438231857988306 0.442183977671149
"t11000_g+4.5_m05p00_sed.fits.sed" 2 0.576734982592185 0.212403894088595 -0.261214752789058 -0.389912715041078 -0.35630422624056 -0.299583736684482 -0.243757142210072 0.157176651646012 0.267753853309223 0.434724465587273 0.438052464116211
"t11000_g+4.5_m05p04_sed.fits.sed" 2 0.572189309296469 0.209994424950928 -0.260326342488888 -0.390268466424793 -0.356529321401894 -0.299646003825643 -0.24339762596842 0.156807498762092 0.268151207521839 0.435332412085899 0.438915876160195
"t11000_g+4.5_m08p04_sed.fits.sed" 2 0.579878867495879 0.216606288674441 -0.256139212189495 -0.385882569577007 -0.353270348015542 -0.297365217392283 -0.242622242807144 0.156230434356686 0.26604159547675 0.432076184688817 0.435254388741299
"t11000_g+4.5_m10p00_sed.fits.sed" 2 0.587835325736371 0.221389816810934 -0.254378785565997 -0.383598672081852 -0.351439195232246 -0.296198968847726 -0.242585677982589 0.156166655805826 0.264782475271176 0.430047443078067 0.432809262735681
"t11000_g+4.5_m10p04_sed.fits.sed" 2 0.585636450821418 0.220604963312837 -0.253936254483349 -0.383765841189771 -0.351631168608549 -0.296253405075753 -0.242306351130949 0.156036626741574 0.265021260153659 0.430484349666891 0.43334578773873
"t11000_g+4.5_m13p04_sed.fits.sed" 2 0.594694754309238 0.227149983862191 -0.250633989905516 -0.38119045277265 -0.349594582971626 -0.294963297844475 -0.242049772215587 0.156175902005494 0.263952305802142 0.428916110559364 0.431339805258368
"t11000_g+4.5_p00p00_sed.fits.sed" 2 0.564809890569983 0.202966558467324 -0.269102698055313 -0.399035264295996 -0.362874611334881 -0.304382849805656 -0.245018571070688 0.159059344226385 0.272395100431069 0.442077684590316 0.446103608074317
"t11000_g+4.5_p00p04_sed.fits.sed" 2 0.555586161277525 0.200981158905769 -0.265233269391921 -0.398746862244515 -0.362642277465525 -0.3041499896974 -0.244705809552478 0.158849910747421 0.272959250761474 0.443187228753125 0.447886641305566
"t11000_g+4.5_p02p00_sed.fits.sed" 2 0.557822810484979 0.197328888764574 -0.272928352336706 -0.403552030114014 -0.365992904545578 -0.306590492929807 -0.24495614931034 0.159743120916829 0.2746502093757 0.445564678305772 0.450029563026376
"t11000_g+4.5_p02p04_sed.fits.sed" 2 0.546131384487808 0.196831485133181 -0.266763849370498 -0.402647362063242 -0.365387410683923 -0.306133767303486 -0.244753360786042 0.159851104144607 0.275329985094118 0.447111149133917 0.452529214816451
"t11000_g+5.0_m10p00_sed.fits.sed" 2 0.577722016137983 0.320941290989488 -0.173908200248356 -0.346814384936913 -0.324826954600972 -0.283147683736075 -0.24448346389952 0.17393634954616 0.261639518623021 0.432632972288438 0.44336481404067
"t11000_g+5.0_m10p04_sed.fits.sed" 2 0.575255169749788 0.319562207914124 -0.173308031342806 -0.347229949047808 -0.32516529800197 -0.283280736917732 -0.24420589219087 0.173731561882015 0.261918075970655 0.433119358147422 0.443910834798935
"t11000_g+5.0_m13p04_sed.fits.sed" 2 0.583078958872001 0.325808530954298 -0.170071368493701 -0.344459063833469 -0.323078171321704 -0.281994117767219 -0.244041235466675 0.173930933483717 0.260909708291287 0.431700183726299 0.44215974883992
"t11250_g+2.0_m03p04_sed.fits.sed" 2 0.317639859152365 -0.213662382764085 -0.377436315071094 -0.386353806839693 -0.352191092205764 -0.279742566630922 -0.205989360650698 0.0982267355947926 0.258579130956655 0.376346652866047 0.407313449539032
"t11250_g+2.0_m05p00_sed.fits.sed" 2 0.329350711265413 -0.208890708311685 -0.373959742172246 -0.383174867784241 -0.34939950266812 -0.277903183383295 -0.206277379243602 0.0977104503245201 0.256745330099591 0.372339262686019 0.403130285574917
"t11250_g+2.0_m05p04_sed.fits.sed" 2 0.327272551192529 -0.209117232401503 -0.373840360218516 -0.383029334188478 -0.34948245346866 -0.277968751843638 -0.206148861542204 0.0976259974657196 0.257016367708836 0.373073348521224 0.403870824037433
"t11250_g+2.0_m13p04_sed.fits.sed" 2 0.365580936920516 -0.196089874374195 -0.368107957746979 -0.378222444721899 -0.345378929476247 -0.275670631909371 -0.207062241758294 0.0970495193077738 0.254001316211934 0.364836798277366 0.394656055908875
"t11250_g+2.0_p00p00_sed.fits.sed" 2 0.302778198176966 -0.222063303467003 -0.382599264578772 -0.390903725656571 -0.355603650215073 -0.281693632312901 -0.204506188426897 0.0991330750534232 0.260462676559627 0.380321947284209 0.411837412301594
"t11250_g+2.5_m01p04_sed.fits.sed" 2 0.389023705001065 -0.177663397404629 -0.405568349855578 -0.426666066956841 -0.385134531457908 -0.305437011439437 -0.222159721671517 0.110376620095693 0.271156609328713 0.39626207669594 0.418579003012809
"t11250_g+2.5_m03p04_sed.fits.sed" 2 0.399134593174992 -0.172009488015902 -0.401799495180015 -0.423191402390302 -0.38245592647008 -0.303688640872885 -0.222838870198878 0.109692301517981 0.269295751533015 0.392602105885977 0.414567870694945
"t11250_g+2.5_m05p00_sed.fits.sed" 2 0.410547690692376 -0.167544403202598 -0.398550412634691 -0.420081202377006 -0.379767029528125 -0.301891797132754 -0.223148156516018 0.109048809348238 0.267244433157771 0.388241504493472 0.409966772420631
"t11250_g+2.5_m05p04_sed.fits.sed" 2 0.408107226055463 -0.167759853351953 -0.398344718615455 -0.419938664814509 -0.379789042863791 -0.301922452884781 -0.222970731839538 0.108980574200075 0.267553496358389 0.389046966925932 0.410826414811972
"t11250_g+2.5_m10p00_sed.fits.sed" 2 0.433047508507364 -0.157971029083754 -0.393101459615053 -0.415386660404302 -0.375823744338668 -0.299468103390943 -0.223378482330787 0.108225713399641 0.264519176317236 0.382276166954689 0.403286491120838
"t11250_g+2.5_m10p04_sed.fits.sed" 2 0.431791450087417 -0.1578386062112 -0.39306712805169 -0.415437849411191 -0.376086503060201 -0.29961370109443 -0.223275732559955 0.108250285588262 0.264784753030582 0.382901507997623 0.40390813892239
"t11250_g+2.5_m13p04_sed.fits.sed" 2 0.444278292786692 -0.15349364876225 -0.391184391721886 -0.413903726999308 -0.374715813396968 -0.298807562962743 -0.223330187821865 0.108087059961335 0.263750364557545 0.38030867098405 0.400918071293226
"t11250_g+2.5_p00p00_sed.fits.sed" 2 0.387603668078356 -0.180593760919649 -0.408153004541411 -0.428798253833847 -0.386667611944951 -0.306322202645362 -0.221776350470662 0.110846018651259 0.271689599115312 0.396941515270512 0.419390456978199
"t11250_g+2.5_p00p04_sed.fits.sed" 2 0.385009243538953 -0.179524886897546 -0.408220081316436 -0.429405903357569 -0.38738779662912 -0.306952040393213 -0.222010097144214 0.111088282457054 0.272435278309423 0.39882835199559 0.42110482276037
"t11250_g+2.5_p02p00_sed.fits.sed" 2 0.376829926081392 -0.187482968182849 -0.413344822170934 -0.433501044796976 -0.390269294682071 -0.308546601398511 -0.220195684927269 0.111771322281704 0.273802583204507 0.40104243369484 0.423886672672154
"t11250_g+3.0_m01p04_sed.fits.sed" 2 0.443964964820019 -0.112636319435033 -0.403437219766879 -0.441476218137815 -0.397227666231409 -0.316680287412218 -0.232715075066885 0.120332541196682 0.276380183890311 0.41230907361426 0.426407285756923
"t11250_g+3.0_m03p04_sed.fits.sed" 2 0.452617571120861 -0.107099061639907 -0.399427756768844 -0.437644954212615 -0.394250960631517 -0.31465567008955 -0.232984310178985 0.119485428160182 0.274296708011128 0.408479668601451 0.422253341199912
"t11250_g+3.0_m05p00_sed.fits.sed" 2 0.463358601561481 -0.102898309652581 -0.396384691850621 -0.434388354278497 -0.391543180880966 -0.312789112848741 -0.233107932748695 0.118743505155059 0.272066851281849 0.403999518966963 0.417469723816744
"t11250_g+3.0_m05p04_sed.fits.sed" 2 0.460583321322765 -0.103168305374311 -0.396065350897608 -0.434290140321352 -0.391561760603494 -0.312802936194856 -0.232884696686774 0.11868326368689 0.272409488970602 0.404830285670833 0.418401496231731
"t11250_g+3.0_m08p04_sed.fits.sed" 2 0.473703398894926 -0.0963022557139936 -0.392045876025463 -0.430762961114944 -0.388742277020953 -0.310942125666671 -0.232803870709404 0.118103490327435 0.270328039599931 0.400811167810495 0.413873740595896
"t11250_g+3.0_m10p00_sed.fits.sed" 2 0.483634109129369 -0.0929067197955007 -0.390170695182015 -0.429026606736805 -0.387072371419606 -0.309889599075909 -0.232799852769929 0.11780694051469 0.269002204447965 0.397970248355179 0.410717592045167
"t11250_g+3.0_m10p04_sed.fits.sed" 2 0.48220660215334 -0.092737374036993 -0.390028225181254 -0.429028207791056 -0.38726817088591 -0.309987546078268 -0.232661119894829 0.117816328386041 0.269270176117068 0.398592050488567 0.411360154555162
"t11250_g+3.0_m13p04_sed.fits.sed" 2 0.494225294001041 -0.0878358317586034 -0.387727213323473 -0.427197159119821 -0.385671530624677 -0.308982207723169 -0.232554919738028 0.11765046600464 0.268128781490596 0.396113651281503 0.408421112153484
"t11250_g+3.0_p00p00_sed.fits.sed" 2 0.444181691124633 -0.115265531695044 -0.406457112367256 -0.443816994798965 -0.398962021957821 -0.31777673404752 -0.232599646872387 0.120855167730262 0.277001213785965 0.413037057860016 0.42715048132176
"t11250_g+3.0_p00p04_sed.fits.sed" 2 0.440057807237508 -0.113898531559762 -0.405514835771868 -0.443909295882598 -0.399151911072671 -0.318023047414755 -0.232604723245935 0.121034077195084 0.277667594236839 0.414932655238751 0.429023284107664
"t11250_g+3.0_p02p00_sed.fits.sed" 2 0.434934375614461 -0.121814727911641 -0.411861291535367 -0.448956063243642 -0.40283243583854 -0.320261448031708 -0.231423149432182 0.121875160355614 0.279371013294146 0.417373476357348 0.431842426068677
"t11250_g+3.0_p02p04_sed.fits.sed" 2 0.430502348239486 -0.118666676552408 -0.410517553569008 -0.449309255345035 -0.403336958367952 -0.320809042828039 -0.231696932944558 0.122327876264485 0.280283288620332 0.420125263275551 0.434409446192092
"t11250_g+3.5_m01p04_sed.fits.sed" 2 0.48037469447403 -0.031186242015103 -0.382143705158597 -0.442041615538642 -0.397781714727067 -0.320103209247911 -0.23968287421966 0.130539779566298 0.278314034437777 0.427013668840651 0.434784978147974
"t11250_g+3.5_m03p04_sed.fits.sed" 2 0.487949063943645 -0.0258677883271545 -0.37815103654065 -0.437997405883813 -0.3946835072177 -0.317944715124227 -0.239597902858257 0.129679777317882 0.27611896716332 0.423201367421107 0.430656622847366
"t11250_g+3.5_m05p00_sed.fits.sed" 2 0.498090247197709 -0.0217633475950478 -0.375417651881811 -0.434682519743099 -0.392014484166012 -0.316042932081935 -0.239519773691292 0.128876062716373 0.273816467644025 0.418824819431634 0.425899682349794
"t11250_g+3.5_m05p04_sed.fits.sed" 2 0.494967011330992 -0.0222865718818781 -0.374989490086627 -0.434633679590284 -0.392044899356875 -0.316058383164929 -0.239241387013394 0.128796907678797 0.274189864885145 0.419630887302468 0.426862834603746
"t11250_g+3.5_m08p04_sed.fits.sed" 2 0.506568872107003 -0.0151810245889692 -0.370602504831808 -0.430746614265615 -0.388959033477363 -0.313944517073637 -0.238839185552692 0.12818006191776 0.271993742530597 0.415740338463998 0.422476440193165
